#Station Long Name,MURRAY RIVER @ BARMAH
#Station Number,409215
#Station Location Latitude,-36.01760591
#Station Location Longitude,144.9610344
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,VIC - Department of Environment, Land, Water and Planning
#Rows,16349
#Timestamp,Value,Interpolation Type,Quality Code
1975-02-20T00:00:00.000+10:00,88.638,603,10
1975-02-21T00:00:00.000+10:00,87.912,603,10
1975-02-22T00:00:00.000+10:00,87.010,603,10
1975-02-23T00:00:00.000+10:00,86.441,603,10
1975-02-24T00:00:00.000+10:00,85.931,603,10
1975-02-25T00:00:00.000+10:00,85.689,603,10
1975-02-26T00:00:00.000+10:00,86.134,603,10
1975-02-27T00:00:00.000+10:00,86.148,603,10
1975-02-28T00:00:00.000+10:00,86.073,603,10
1975-03-01T00:00:00.000+10:00,86.759,603,10
1975-03-02T00:00:00.000+10:00,87.188,603,10
1975-03-03T00:00:00.000+10:00,86.863,603,10
1975-03-04T00:00:00.000+10:00,85.842,603,10
1975-03-05T00:00:00.000+10:00,85.071,603,10
1975-03-06T00:00:00.000+10:00,84.741,603,10
1975-03-07T00:00:00.000+10:00,83.940,603,10
1975-03-08T00:00:00.000+10:00,83.163,603,10
1975-03-09T00:00:00.000+10:00,83.339,603,10
1975-03-10T00:00:00.000+10:00,83.617,603,10
1975-03-11T00:00:00.000+10:00,84.225,603,10
1975-03-12T00:00:00.000+10:00,85.243,603,10
1975-03-13T00:00:00.000+10:00,86.607,603,10
1975-03-14T00:00:00.000+10:00,88.084,603,10
1975-03-15T00:00:00.000+10:00,89.272,603,10
1975-03-16T00:00:00.000+10:00,89.731,603,10
1975-03-17T00:00:00.000+10:00,90.139,603,10
1975-03-18T00:00:00.000+10:00,91.342,603,10
1975-03-19T00:00:00.000+10:00,92.986,603,10
1975-03-20T00:00:00.000+10:00,93.509,603,10
1975-03-21T00:00:00.000+10:00,94.296,603,10
1975-03-22T00:00:00.000+10:00,95.155,603,10
1975-03-23T00:00:00.000+10:00,95.602,603,10
1975-03-24T00:00:00.000+10:00,95.835,603,10
1975-03-25T00:00:00.000+10:00,95.384,603,10
1975-03-26T00:00:00.000+10:00,95.001,603,10
1975-03-27T00:00:00.000+10:00,93.385,603,10
1975-03-28T00:00:00.000+10:00,91.488,603,10
1975-03-29T00:00:00.000+10:00,89.772,603,10
1975-03-30T00:00:00.000+10:00,88.617,603,10
1975-03-31T00:00:00.000+10:00,88.059,603,10
1975-04-01T00:00:00.000+10:00,87.672,603,10
1975-04-02T00:00:00.000+10:00,87.220,603,10
1975-04-03T00:00:00.000+10:00,87.351,603,10
1975-04-04T00:00:00.000+10:00,87.612,603,10
1975-04-05T00:00:00.000+10:00,87.915,603,10
1975-04-06T00:00:00.000+10:00,88.208,603,10
1975-04-07T00:00:00.000+10:00,88.242,603,10
1975-04-08T00:00:00.000+10:00,88.791,603,10
1975-04-09T00:00:00.000+10:00,90.005,603,10
1975-04-10T00:00:00.000+10:00,90.994,603,10
1975-04-11T00:00:00.000+10:00,91.539,603,10
1975-04-12T00:00:00.000+10:00,91.597,603,10
1975-04-13T00:00:00.000+10:00,91.077,603,10
1975-04-14T00:00:00.000+10:00,90.188,603,10
1975-04-15T00:00:00.000+10:00,89.429,603,10
1975-04-16T00:00:00.000+10:00,89.091,603,10
1975-04-17T00:00:00.000+10:00,88.555,603,10
1975-04-18T00:00:00.000+10:00,88.160,603,10
1975-04-19T00:00:00.000+10:00,87.648,603,10
1975-04-20T00:00:00.000+10:00,87.359,603,10
1975-04-21T00:00:00.000+10:00,87.218,603,10
1975-04-22T00:00:00.000+10:00,86.943,603,10
1975-04-23T00:00:00.000+10:00,86.480,603,10
1975-04-24T00:00:00.000+10:00,86.774,603,10
1975-04-25T00:00:00.000+10:00,86.888,603,10
1975-04-26T00:00:00.000+10:00,87.087,603,10
1975-04-27T00:00:00.000+10:00,87.245,603,10
1975-04-28T00:00:00.000+10:00,87.112,603,10
1975-04-29T00:00:00.000+10:00,86.247,603,10
1975-04-30T00:00:00.000+10:00,84.516,603,10
1975-05-01T00:00:00.000+10:00,83.702,603,10
1975-05-02T00:00:00.000+10:00,83.439,603,10
1975-05-03T00:00:00.000+10:00,82.666,603,10
1975-05-04T00:00:00.000+10:00,82.277,603,10
1975-05-05T00:00:00.000+10:00,82.839,603,10
1975-05-06T00:00:00.000+10:00,82.443,603,10
1975-05-07T00:00:00.000+10:00,80.528,603,10
1975-05-08T00:00:00.000+10:00,79.597,603,10
1975-05-09T00:00:00.000+10:00,79.802,603,10
1975-05-10T00:00:00.000+10:00,79.615,603,10
1975-05-11T00:00:00.000+10:00,79.897,603,10
1975-05-12T00:00:00.000+10:00,82.211,603,10
1975-05-13T00:00:00.000+10:00,85.214,603,10
1975-05-14T00:00:00.000+10:00,88.478,603,10
1975-05-15T00:00:00.000+10:00,90.470,603,10
1975-05-16T00:00:00.000+10:00,92.166,603,10
1975-05-17T00:00:00.000+10:00,92.972,603,10
1975-05-18T00:00:00.000+10:00,93.344,603,10
1975-05-19T00:00:00.000+10:00,94.015,603,10
1975-05-20T00:00:00.000+10:00,94.091,603,10
1975-05-21T00:00:00.000+10:00,94.486,603,10
1975-05-22T00:00:00.000+10:00,92.681,603,10
1975-05-23T00:00:00.000+10:00,85.867,603,10
1975-05-24T00:00:00.000+10:00,76.838,603,10
1975-05-25T00:00:00.000+10:00,72.519,603,110
1975-05-26T00:00:00.000+10:00,69.962,603,110
1975-05-27T00:00:00.000+10:00,69.087,603,110
1975-05-28T00:00:00.000+10:00,70.085,603,110
1975-05-29T00:00:00.000+10:00,85.202,603,110
1975-05-30T00:00:00.000+10:00,93.738,603,110
1975-05-31T00:00:00.000+10:00,96.416,603,10
1975-06-01T00:00:00.000+10:00,97.665,603,10
1975-06-02T00:00:00.000+10:00,98.409,603,10
1975-06-03T00:00:00.000+10:00,98.531,603,10
1975-06-04T00:00:00.000+10:00,98.562,603,10
1975-06-05T00:00:00.000+10:00,98.732,603,10
1975-06-06T00:00:00.000+10:00,99.031,603,10
1975-06-07T00:00:00.000+10:00,99.602,603,10
1975-06-08T00:00:00.000+10:00,100.166,603,10
1975-06-09T00:00:00.000+10:00,100.312,603,10
1975-06-10T00:00:00.000+10:00,100.580,603,10
1975-06-11T00:00:00.000+10:00,100.819,603,10
1975-06-12T00:00:00.000+10:00,101.019,603,10
1975-06-13T00:00:00.000+10:00,101.449,603,10
1975-06-14T00:00:00.000+10:00,101.828,603,10
1975-06-15T00:00:00.000+10:00,102.108,603,10
1975-06-16T00:00:00.000+10:00,101.831,603,10
1975-06-17T00:00:00.000+10:00,97.624,603,10
1975-06-18T00:00:00.000+10:00,91.092,603,10
1975-06-19T00:00:00.000+10:00,84.305,603,110
1975-06-20T00:00:00.000+10:00,74.524,603,110
1975-06-21T00:00:00.000+10:00,65.240,603,110
1975-06-22T00:00:00.000+10:00,56.346,603,110
1975-06-23T00:00:00.000+10:00,50.866,603,110
1975-06-24T00:00:00.000+10:00,47.356,603,110
1975-06-25T00:00:00.000+10:00,45.228,603,110
1975-06-26T00:00:00.000+10:00,43.475,603,110
1975-06-27T00:00:00.000+10:00,42.297,603,110
1975-06-28T00:00:00.000+10:00,41.937,603,110
1975-06-29T00:00:00.000+10:00,41.629,603,110
1975-06-30T00:00:00.000+10:00,41.459,603,110
1975-07-01T00:00:00.000+10:00,41.459,603,110
1975-07-02T00:00:00.000+10:00,41.517,603,110
1975-07-03T00:00:00.000+10:00,41.810,603,110
1975-07-04T00:00:00.000+10:00,43.109,603,10
1975-07-05T00:00:00.000+10:00,45.470,603,10
1975-07-06T00:00:00.000+10:00,50.426,603,10
1975-07-07T00:00:00.000+10:00,57.311,603,10
1975-07-08T00:00:00.000+10:00,60.369,603,10
1975-07-09T00:00:00.000+10:00,63.131,603,10
1975-07-10T00:00:00.000+10:00,66.970,603,10
1975-07-11T00:00:00.000+10:00,71.166,603,10
1975-07-12T00:00:00.000+10:00,74.047,603,10
1975-07-13T00:00:00.000+10:00,76.540,603,10
1975-07-14T00:00:00.000+10:00,75.206,603,10
1975-07-15T00:00:00.000+10:00,76.192,603,10
1975-07-16T00:00:00.000+10:00,77.603,603,10
1975-07-17T00:00:00.000+10:00,78.739,603,10
1975-07-18T00:00:00.000+10:00,80.275,603,10
1975-07-19T00:00:00.000+10:00,82.222,603,10
1975-07-20T00:00:00.000+10:00,84.711,603,10
1975-07-21T00:00:00.000+10:00,88.482,603,10
1975-07-22T00:00:00.000+10:00,92.791,603,10
1975-07-23T00:00:00.000+10:00,96.810,603,10
1975-07-24T00:00:00.000+10:00,100.300,603,10
1975-07-25T00:00:00.000+10:00,106.369,603,10
1975-07-26T00:00:00.000+10:00,116.298,603,10
1975-07-27T00:00:00.000+10:00,125.964,603,10
1975-07-28T00:00:00.000+10:00,134.589,603,10
1975-07-29T00:00:00.000+10:00,141.425,603,10
1975-07-30T00:00:00.000+10:00,157.104,603,10
1975-07-31T00:00:00.000+10:00,173.894,603,10
1975-08-01T00:00:00.000+10:00,187.910,603,10
1975-08-02T00:00:00.000+10:00,201.519,603,10
1975-08-03T00:00:00.000+10:00,215.828,603,10
1975-08-04T00:00:00.000+10:00,224.625,603,10
1975-08-05T00:00:00.000+10:00,231.041,603,10
1975-08-06T00:00:00.000+10:00,,603,-1
1975-08-07T00:00:00.000+10:00,,603,-1
1975-08-08T00:00:00.000+10:00,,603,-1
1975-08-09T00:00:00.000+10:00,,603,-1
1975-08-10T00:00:00.000+10:00,,603,-1
1975-08-11T00:00:00.000+10:00,,603,-1
1975-08-12T00:00:00.000+10:00,,603,-1
1975-08-13T00:00:00.000+10:00,,603,-1
1975-08-14T00:00:00.000+10:00,,603,-1
1975-08-15T00:00:00.000+10:00,,603,-1
1975-08-16T00:00:00.000+10:00,,603,-1
1975-08-17T00:00:00.000+10:00,,603,-1
1975-08-18T00:00:00.000+10:00,,603,-1
1975-08-19T00:00:00.000+10:00,,603,-1
1975-08-20T00:00:00.000+10:00,,603,-1
1975-08-21T00:00:00.000+10:00,,603,-1
1975-08-22T00:00:00.000+10:00,,603,-1
1975-08-23T00:00:00.000+10:00,,603,-1
1975-08-24T00:00:00.000+10:00,,603,-1
1975-08-25T00:00:00.000+10:00,,603,-1
1975-08-26T00:00:00.000+10:00,,603,-1
1975-08-27T00:00:00.000+10:00,,603,-1
1975-08-28T00:00:00.000+10:00,,603,-1
1975-08-29T00:00:00.000+10:00,,603,-1
1975-08-30T00:00:00.000+10:00,,603,-1
1975-08-31T00:00:00.000+10:00,,603,-1
1975-09-01T00:00:00.000+10:00,,603,-1
1975-09-02T00:00:00.000+10:00,,603,-1
1975-09-03T00:00:00.000+10:00,,603,-1
1975-09-04T00:00:00.000+10:00,,603,-1
1975-09-05T00:00:00.000+10:00,,603,-1
1975-09-06T00:00:00.000+10:00,,603,-1
1975-09-07T00:00:00.000+10:00,,603,-1
1975-09-08T00:00:00.000+10:00,,603,-1
1975-09-09T00:00:00.000+10:00,,603,-1
1975-09-10T00:00:00.000+10:00,,603,-1
1975-09-11T00:00:00.000+10:00,,603,-1
1975-09-12T00:00:00.000+10:00,,603,-1
1975-09-13T00:00:00.000+10:00,,603,-1
1975-09-14T00:00:00.000+10:00,,603,-1
1975-09-15T00:00:00.000+10:00,,603,-1
1975-09-16T00:00:00.000+10:00,,603,-1
1975-09-17T00:00:00.000+10:00,,603,-1
1975-09-18T00:00:00.000+10:00,,603,-1
1975-09-19T00:00:00.000+10:00,,603,-1
1975-09-20T00:00:00.000+10:00,,603,-1
1975-09-21T00:00:00.000+10:00,,603,-1
1975-09-22T00:00:00.000+10:00,,603,-1
1975-09-23T00:00:00.000+10:00,,603,-1
1975-09-24T00:00:00.000+10:00,,603,-1
1975-09-25T00:00:00.000+10:00,,603,-1
1975-09-26T00:00:00.000+10:00,,603,-1
1975-09-27T00:00:00.000+10:00,,603,-1
1975-09-28T00:00:00.000+10:00,,603,-1
1975-09-29T00:00:00.000+10:00,,603,-1
1975-09-30T00:00:00.000+10:00,,603,-1
1975-10-01T00:00:00.000+10:00,,603,-1
1975-10-02T00:00:00.000+10:00,,603,-1
1975-10-03T00:00:00.000+10:00,,603,-1
1975-10-04T00:00:00.000+10:00,,603,-1
1975-10-05T00:00:00.000+10:00,,603,-1
1975-10-06T00:00:00.000+10:00,,603,-1
1975-10-07T00:00:00.000+10:00,,603,-1
1975-10-08T00:00:00.000+10:00,,603,-1
1975-10-09T00:00:00.000+10:00,,603,-1
1975-10-10T00:00:00.000+10:00,,603,-1
1975-10-11T00:00:00.000+10:00,,603,-1
1975-10-12T00:00:00.000+10:00,,603,-1
1975-10-13T00:00:00.000+10:00,,603,-1
1975-10-14T00:00:00.000+10:00,,603,-1
1975-10-15T00:00:00.000+10:00,,603,-1
1975-10-16T00:00:00.000+10:00,,603,-1
1975-10-17T00:00:00.000+10:00,,603,-1
1975-10-18T00:00:00.000+10:00,,603,-1
1975-10-19T00:00:00.000+10:00,,603,-1
1975-10-20T00:00:00.000+10:00,,603,-1
1975-10-21T00:00:00.000+10:00,,603,-1
1975-10-22T00:00:00.000+10:00,,603,-1
1975-10-23T00:00:00.000+10:00,,603,-1
1975-10-24T00:00:00.000+10:00,,603,-1
1975-10-25T00:00:00.000+10:00,,603,-1
1975-10-26T00:00:00.000+10:00,,603,-1
1975-10-27T00:00:00.000+10:00,,603,-1
1975-10-28T00:00:00.000+10:00,,603,-1
1975-10-29T00:00:00.000+10:00,,603,-1
1975-10-30T00:00:00.000+10:00,,603,-1
1975-10-31T00:00:00.000+10:00,,603,-1
1975-11-01T00:00:00.000+10:00,,603,-1
1975-11-02T00:00:00.000+10:00,,603,-1
1975-11-03T00:00:00.000+10:00,,603,-1
1975-11-04T00:00:00.000+10:00,,603,-1
1975-11-05T00:00:00.000+10:00,,603,-1
1975-11-06T00:00:00.000+10:00,,603,-1
1975-11-07T00:00:00.000+10:00,,603,-1
1975-11-08T00:00:00.000+10:00,,603,-1
1975-11-09T00:00:00.000+10:00,,603,-1
1975-11-10T00:00:00.000+10:00,,603,-1
1975-11-11T00:00:00.000+10:00,,603,-1
1975-11-12T00:00:00.000+10:00,,603,-1
1975-11-13T00:00:00.000+10:00,,603,-1
1975-11-14T00:00:00.000+10:00,,603,-1
1975-11-15T00:00:00.000+10:00,,603,-1
1975-11-16T00:00:00.000+10:00,,603,-1
1975-11-17T00:00:00.000+10:00,,603,-1
1975-11-18T00:00:00.000+10:00,,603,-1
1975-11-19T00:00:00.000+10:00,,603,-1
1975-11-20T00:00:00.000+10:00,,603,-1
1975-11-21T00:00:00.000+10:00,,603,-1
1975-11-22T00:00:00.000+10:00,,603,-1
1975-11-23T00:00:00.000+10:00,,603,-1
1975-11-24T00:00:00.000+10:00,,603,-1
1975-11-25T00:00:00.000+10:00,,603,-1
1975-11-26T00:00:00.000+10:00,,603,-1
1975-11-27T00:00:00.000+10:00,,603,-1
1975-11-28T00:00:00.000+10:00,,603,-1
1975-11-29T00:00:00.000+10:00,,603,-1
1975-11-30T00:00:00.000+10:00,,603,-1
1975-12-01T00:00:00.000+10:00,,603,-1
1975-12-02T00:00:00.000+10:00,,603,-1
1975-12-03T00:00:00.000+10:00,,603,-1
1975-12-04T00:00:00.000+10:00,326.235,603,10
1975-12-05T00:00:00.000+10:00,320.204,603,10
1975-12-06T00:00:00.000+10:00,314.392,603,10
1975-12-07T00:00:00.000+10:00,308.844,603,10
1975-12-08T00:00:00.000+10:00,302.615,603,10
1975-12-09T00:00:00.000+10:00,296.231,603,10
1975-12-10T00:00:00.000+10:00,289.526,603,10
1975-12-11T00:00:00.000+10:00,282.302,603,10
1975-12-12T00:00:00.000+10:00,275.549,603,10
1975-12-13T00:00:00.000+10:00,271.102,603,10
1975-12-14T00:00:00.000+10:00,267.614,603,10
1975-12-15T00:00:00.000+10:00,262.689,603,10
1975-12-16T00:00:00.000+10:00,257.014,603,10
1975-12-17T00:00:00.000+10:00,251.010,603,10
1975-12-18T00:00:00.000+10:00,244.175,603,10
1975-12-19T00:00:00.000+10:00,238.280,603,10
1975-12-20T00:00:00.000+10:00,233.608,603,10
1975-12-21T00:00:00.000+10:00,229.581,603,10
1975-12-22T00:00:00.000+10:00,225.503,603,10
1975-12-23T00:00:00.000+10:00,221.934,603,10
1975-12-24T00:00:00.000+10:00,218.252,603,10
1975-12-25T00:00:00.000+10:00,215.185,603,10
1975-12-26T00:00:00.000+10:00,212.080,603,10
1975-12-27T00:00:00.000+10:00,207.127,603,10
1975-12-28T00:00:00.000+10:00,200.864,603,10
1975-12-29T00:00:00.000+10:00,194.821,603,10
1975-12-30T00:00:00.000+10:00,187.192,603,10
1975-12-31T00:00:00.000+10:00,177.496,603,10
1976-01-01T00:00:00.000+10:00,168.936,603,10
1976-01-02T00:00:00.000+10:00,160.943,603,10
1976-01-03T00:00:00.000+10:00,154.610,603,10
1976-01-04T00:00:00.000+10:00,150.044,603,10
1976-01-05T00:00:00.000+10:00,146.221,603,10
1976-01-06T00:00:00.000+10:00,144.458,603,10
1976-01-07T00:00:00.000+10:00,144.001,603,10
1976-01-08T00:00:00.000+10:00,143.600,603,10
1976-01-09T00:00:00.000+10:00,142.548,603,10
1976-01-10T00:00:00.000+10:00,140.771,603,10
1976-01-11T00:00:00.000+10:00,138.989,603,10
1976-01-12T00:00:00.000+10:00,137.651,603,10
1976-01-13T00:00:00.000+10:00,137.382,603,10
1976-01-14T00:00:00.000+10:00,136.781,603,10
1976-01-15T00:00:00.000+10:00,135.776,603,10
1976-01-16T00:00:00.000+10:00,134.970,603,10
1976-01-17T00:00:00.000+10:00,134.517,603,10
1976-01-18T00:00:00.000+10:00,134.338,603,10
1976-01-19T00:00:00.000+10:00,134.098,603,10
1976-01-20T00:00:00.000+10:00,133.789,603,10
1976-01-21T00:00:00.000+10:00,132.810,603,10
1976-01-22T00:00:00.000+10:00,131.206,603,10
1976-01-23T00:00:00.000+10:00,129.288,603,10
1976-01-24T00:00:00.000+10:00,127.087,603,10
1976-01-25T00:00:00.000+10:00,124.194,603,10
1976-01-26T00:00:00.000+10:00,121.804,603,10
1976-01-27T00:00:00.000+10:00,119.702,603,10
1976-01-28T00:00:00.000+10:00,118.176,603,10
1976-01-29T00:00:00.000+10:00,116.610,603,10
1976-01-30T00:00:00.000+10:00,115.505,603,10
1976-01-31T00:00:00.000+10:00,114.598,603,10
1976-02-01T00:00:00.000+10:00,113.753,603,10
1976-02-02T00:00:00.000+10:00,112.465,603,10
1976-02-03T00:00:00.000+10:00,111.757,603,10
1976-02-04T00:00:00.000+10:00,111.072,603,10
1976-02-05T00:00:00.000+10:00,110.095,603,10
1976-02-06T00:00:00.000+10:00,108.660,603,10
1976-02-07T00:00:00.000+10:00,107.394,603,10
1976-02-08T00:00:00.000+10:00,106.028,603,10
1976-02-09T00:00:00.000+10:00,104.950,603,10
1976-02-10T00:00:00.000+10:00,104.104,603,10
1976-02-11T00:00:00.000+10:00,103.115,603,10
1976-02-12T00:00:00.000+10:00,102.183,603,10
1976-02-13T00:00:00.000+10:00,101.308,603,10
1976-02-14T00:00:00.000+10:00,100.862,603,10
1976-02-15T00:00:00.000+10:00,100.610,603,10
1976-02-16T00:00:00.000+10:00,99.711,603,10
1976-02-17T00:00:00.000+10:00,97.893,603,10
1976-02-18T00:00:00.000+10:00,95.696,603,10
1976-02-19T00:00:00.000+10:00,94.729,603,10
1976-02-20T00:00:00.000+10:00,93.234,603,10
1976-02-21T00:00:00.000+10:00,91.746,603,10
1976-02-22T00:00:00.000+10:00,91.662,603,10
1976-02-23T00:00:00.000+10:00,92.194,603,10
1976-02-24T00:00:00.000+10:00,92.624,603,10
1976-02-25T00:00:00.000+10:00,92.609,603,10
1976-02-26T00:00:00.000+10:00,92.268,603,10
1976-02-27T00:00:00.000+10:00,92.517,603,10
1976-02-28T00:00:00.000+10:00,92.136,603,10
1976-02-29T00:00:00.000+10:00,91.958,603,10
1976-03-01T00:00:00.000+10:00,91.794,603,10
1976-03-02T00:00:00.000+10:00,91.812,603,10
1976-03-03T00:00:00.000+10:00,92.004,603,10
1976-03-04T00:00:00.000+10:00,91.980,603,10
1976-03-05T00:00:00.000+10:00,92.511,603,10
1976-03-06T00:00:00.000+10:00,92.474,603,10
1976-03-07T00:00:00.000+10:00,91.762,603,10
1976-03-08T00:00:00.000+10:00,91.062,603,10
1976-03-09T00:00:00.000+10:00,90.200,603,10
1976-03-10T00:00:00.000+10:00,90.071,603,10
1976-03-11T00:00:00.000+10:00,89.364,603,10
1976-03-12T00:00:00.000+10:00,89.202,603,10
1976-03-13T00:00:00.000+10:00,88.554,603,10
1976-03-14T00:00:00.000+10:00,88.015,603,10
1976-03-15T00:00:00.000+10:00,87.812,603,10
1976-03-16T00:00:00.000+10:00,87.461,603,10
1976-03-17T00:00:00.000+10:00,87.346,603,10
1976-03-18T00:00:00.000+10:00,87.378,603,10
1976-03-19T00:00:00.000+10:00,87.920,603,10
1976-03-20T00:00:00.000+10:00,88.309,603,10
1976-03-21T00:00:00.000+10:00,88.429,603,10
1976-03-22T00:00:00.000+10:00,88.569,603,10
1976-03-23T00:00:00.000+10:00,88.973,603,10
1976-03-24T00:00:00.000+10:00,89.202,603,10
1976-03-25T00:00:00.000+10:00,89.059,603,10
1976-03-26T00:00:00.000+10:00,89.187,603,10
1976-03-27T00:00:00.000+10:00,89.709,603,10
1976-03-28T00:00:00.000+10:00,90.436,603,10
1976-03-29T00:00:00.000+10:00,90.791,603,10
1976-03-30T00:00:00.000+10:00,90.768,603,10
1976-03-31T00:00:00.000+10:00,91.267,603,10
1976-04-01T00:00:00.000+10:00,91.711,603,10
1976-04-02T00:00:00.000+10:00,91.641,603,10
1976-04-03T00:00:00.000+10:00,91.250,603,10
1976-04-04T00:00:00.000+10:00,91.219,603,10
1976-04-05T00:00:00.000+10:00,91.387,603,10
1976-04-06T00:00:00.000+10:00,91.190,603,10
1976-04-07T00:00:00.000+10:00,91.008,603,10
1976-04-08T00:00:00.000+10:00,90.936,603,10
1976-04-09T00:00:00.000+10:00,91.045,603,10
1976-04-10T00:00:00.000+10:00,90.991,603,10
1976-04-11T00:00:00.000+10:00,90.796,603,10
1976-04-12T00:00:00.000+10:00,90.871,603,10
1976-04-13T00:00:00.000+10:00,90.852,603,10
1976-04-14T00:00:00.000+10:00,90.872,603,10
1976-04-15T00:00:00.000+10:00,90.845,603,10
1976-04-16T00:00:00.000+10:00,90.871,603,10
1976-04-17T00:00:00.000+10:00,91.083,603,10
1976-04-18T00:00:00.000+10:00,91.123,603,10
1976-04-19T00:00:00.000+10:00,91.130,603,10
1976-04-20T00:00:00.000+10:00,91.540,603,10
1976-04-21T00:00:00.000+10:00,91.454,603,10
1976-04-22T00:00:00.000+10:00,91.093,603,10
1976-04-23T00:00:00.000+10:00,91.134,603,10
1976-04-24T00:00:00.000+10:00,91.072,603,10
1976-04-25T00:00:00.000+10:00,90.856,603,10
1976-04-26T00:00:00.000+10:00,90.504,603,10
1976-04-27T00:00:00.000+10:00,89.811,603,10
1976-04-28T00:00:00.000+10:00,89.086,603,10
1976-04-29T00:00:00.000+10:00,88.537,603,10
1976-04-30T00:00:00.000+10:00,88.307,603,10
1976-05-01T00:00:00.000+10:00,88.057,603,10
1976-05-02T00:00:00.000+10:00,88.088,603,10
1976-05-03T00:00:00.000+10:00,87.496,603,10
1976-05-04T00:00:00.000+10:00,85.681,603,10
1976-05-05T00:00:00.000+10:00,84.451,603,10
1976-05-06T00:00:00.000+10:00,83.702,603,10
1976-05-07T00:00:00.000+10:00,83.048,603,10
1976-05-08T00:00:00.000+10:00,82.276,603,10
1976-05-09T00:00:00.000+10:00,82.099,603,10
1976-05-10T00:00:00.000+10:00,82.133,603,10
1976-05-11T00:00:00.000+10:00,81.968,603,10
1976-05-12T00:00:00.000+10:00,81.602,603,10
1976-05-13T00:00:00.000+10:00,81.294,603,10
